StationName,Date,AvgWindSpeed,PRCP,SNOW,SNWD,TMAX,TMIN,Fog,Heavy Fog,Thunder,Sleet,Hail,Glaze,Dust,Smoke,DrifitngSnow,Tornado,High Winds,Mist,Drizzle,FreezingDrizzle,Rain,FreezingRain,Snow,PrecipOther,GroundFog,FreezingFog
"LOWER ST. ANTHONY FALLS, MN US",1995-01-17,,0.3,,,35,22,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-18,,0.7,,,25,12,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-19,,0,,,22,15,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-20,,0,,,21,10,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-21,,0,,,21,9,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-22,,0.03,,,16,9,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-23,,0,,,15,0,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-24,,0,,,21,-1,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-25,,0,,,23,4,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-26,,0,,,30,7,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-27,,0,,,36,28,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-28,,0,,,30,25,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-29,,0,,,26,12,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-30,,0,,,28,17,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-01-31,,0,,,44,29,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-01,,0,,,36,25,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-02,,0,,,37,20,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-03,,0,,,34,17,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-04,,0,,,20,4,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-05,,0,,,10,-6,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-06,,0,,,19,-7,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-07,,0,,,15,7,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-08,,0,,,30,-2,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-09,,0,,,39,26,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-10,,0.05,,,26,5,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-11,,0,,,5,-15,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-12,,0,,,20,-7,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-13,,0,,,12,-6,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-14,,0,,,24,12,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-15,,0.3,,,24,6,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-16,,0,,,24,-5,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-17,,0,,,49,11,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-18,,0,,,42,28,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-19,,0,,,37,13,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-20,,0.1,,,38,20,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-21,,0,,,32,14,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-22,,0,,,42,24,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-23,,0,,,35,27,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-24,,0,,,36,15,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-25,,0,,,31,24,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-26,,0,,,25,15,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-27,,0,,,28,18,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-02-28,,0,,,20,-4,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-01,,0,0,0,46,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-02,,0,0,0,58,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-03,,0,0,0,50,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-04,,0,0,0,25,0,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-05,,0,0,0,55,20,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-06,,0,0,0,53,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-07,,0,0,0,43,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-08,,0,0,0,46,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-09,,0,0,0,44,27,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-10,,0,0,0,42,29,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-11,,0.05,0,0,36,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-12,,0.8,0,0,41,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-13,,0.1,0,0,60,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-14,,0,0,0,62,36,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-15,,0,0,0,60,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-16,,0.05,0,0,50,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-17,,0,0,0,50,33,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-18,,0,0,0,50,30,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-19,,0.95,0,0,58,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-20,,0,0,0,52,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-21,,0.04,0,0,52,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-22,,0,0,0,60,37,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-23,,0,0,0,68,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-24,,0.09,0,0,57,39,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-25,,0,0,0,60,40,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-26,,0,0,0,54,40,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-27,,0,0,0,53,34,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-28,,0,0,0,61,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-29,,0,0,0,62,49,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-04-30,,0,0,0,63,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-01,,0,0,0,57,40,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-02,,0,0,0,66,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-03,,0,0,0,65,49,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-04,,0,0,0,68,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-05,,0,0,0,69,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-06,,0,0,0,69,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-07,,0.05,0,0,70,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-08,,0,0,0,70,47,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-09,,0.45,0,0,53,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-10,,0,0,0,60,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-11,,0,0,0,74,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-12,,0,0,0,75,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-13,,0.1,0,0,70,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-14,,0.82,0,0,66,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-15,,0,0,0,80,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-16,,0,0,0,79,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-17,,0,0,0,70,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-18,,0,0,0,75,46,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-19,,0,0,0,80,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-20,,0,0,0,78,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-21,,0,0,0,75,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-22,,0,0,0,73,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-23,,0.09,0,0,62,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-24,,0,0,0,66,45,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-25,,0,0,0,73,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-26,,0,0,0,69,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-27,,0,0,0,64,51,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-28,,1.97,0,0,52,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-29,,0.17,0,0,75,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-30,,0,0,0,79,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-05-31,,0,0,0,87,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-01,,0,0,0,78,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-02,,0,0,0,84,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-03,,0,0,0,88,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-04,,0,0,0,87,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-05,,0.15,0,0,85,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-06,,1.8,0,0,85,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-07,,0.9,0,0,80,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-08,,0.22,0,0,61,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-09,,0.05,0,0,66,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-10,,0.35,0,0,65,53,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-11,,0,0,0,75,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-12,,0,0,0,81,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-13,,0,0,0,87,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-14,,0,0,0,90,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-15,,0,0,0,89,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-16,,0,0,0,96,72,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-17,,0,0,0,102,75,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-18,,0,0,0,99,76,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-19,,0,0,0,100,74,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-20,,0,0,0,98,76,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-21,,0,0,0,98,74,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-22,,0,0,0,96,76,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-23,,0,0,0,98,76,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-24,,0,0,0,90,72,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-25,,0,0,0,84,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-26,,0.22,0,0,84,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-27,,0.72,0,0,81,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-28,,0.06,0,0,85,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-29,,0.08,0,0,82,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-06-30,,0,0,0,76,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-01,,0,0,0,73,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-02,,0,0,0,81,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-03,,0,0,0,87,57,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-04,,0,0,0,85,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-05,,0.7,0,0,76,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-06,,1.1,0,0,80,58,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-07,,0,0,0,82,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-08,,0,0,0,87,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-09,,0,0,0,87,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-10,,0,0,0,95,72,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-11,,0,0,0,96,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-12,,0,0,0,102,76,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-13,,0,0,0,110,81,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-14,,0,0,0,106,80,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-15,,2.88,0,0,86,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-16,,0.4,0,0,82,62,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-17,,0,0,0,83,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-18,,0,0,0,86,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-19,,0,0,0,87,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-20,,0,0,0,82,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-21,,0,0,0,87,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-22,,0.37,0,0,86,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-23,,0,0,0,89,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-24,,0,0,0,92,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-25,,0,0,0,84,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-26,,0.08,0,0,88,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-27,,0,0,0,86,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-28,,0.3,0,0,93,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-29,,0,0,0,90,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-30,,0,0,0,99,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-07-31,,0,0,0,96,66,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-01,,0.1,0,0,81,59,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-02,,0,0,0,86,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-03,,0,0,0,89,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-04,,0,0,0,88,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-05,,0.44,0,0,87,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-06,,0.62,0,0,85,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-07,,1.28,0,0,86,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-08,,0,0,0,86,74,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-09,,0.01,0,0,88,74,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-10,,0,0,0,92,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-11,,0,0,0,90,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-12,,0.4,0,0,87,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-13,,1.32,0,0,89,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-14,,1.15,0,0,82,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-15,,0,0,0,87,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-16,,0,0,0,84,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-17,,0,0,0,87,72,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-18,,0,0,0,93,77,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-19,,0.69,0,0,79,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-20,,0,0,0,83,61,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-21,,0,0,0,89,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-22,,0,0,0,86,71,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-23,,0,0,0,87,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-24,,0,0,0,84,71,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-25,,0.1,0,0,89,70,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-26,,0.25,0,0,87,71,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-27,,0,0,0,80,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-28,,0,0,0,86,71,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-29,,0.05,0,0,81,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-30,,0,0,0,94,73,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-08-31,,0,0,0,88,65,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-01,,0,0,0,85,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-02,,0,0,0,87,67,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-03,,0,0,0,88,69,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-04,,0,0,0,88,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-05,,0,0,0,88,68,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-06,,0.04,0,0,88,74,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-07,,0.05,0,0,58,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-08,,0,0,0,70,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-09,,0,0,0,72,50,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-10,,0,0,0,80,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-11,,0,0,0,80,56,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-12,,0,0,0,82,60,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-13,,0,0,0,80,63,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-14,,0,0,0,67,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-15,,0,0,0,82,52,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-16,,0.35,0,0,74,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-17,,0,0,0,72,45,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-18,,0,0,0,71,54,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-19,,0.17,0,0,58,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-20,,0,0,0,52,36,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-21,,0,0,0,51,38,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-22,,0.1,0,0,51,32,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-23,,0,0,0,59,37,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-24,,0.17,0,0,53,47,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-25,,0.25,0,0,66,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-26,,0,0,0,80,42,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-27,,0,0,0,81,48,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-28,,0,0,0,83,55,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-29,,0,0,0,79,64,,,,,,,,,,,,,,,,,,,,
"LOWER ST. ANTHONY FALLS, MN US",1995-09-30,,1.74,0,0,79,63,,,,,,,,,,,,,,,,,,,,
